,intersection,sample_text,lat,lon
743,1st-cook,christmas lights instillation midfirst bank stop salon lofts center lane only key bank olive finnch,39.71780555555556,-104.94741666666667
744,1st-cook,center lane only yield here to cross state law within crosswalk stop olive finnch speed limit 30 key bank,39.71780555555556,-104.94741666666667
745,1st-cook,no parking anytime fire lane tow away zone kohler key bank salon lofts stop 1st ave,39.71780555555556,-104.94741666666667
746,1st-cook,olive finnch christmas lights instillation free valet parking for lease office space blake holcomb brian huff cbre we install christmas lights cook st speed limit 30,39.71780555555556,-104.94741666666667
747,1st-cook,key bank kohler stop yield here to cross state law within crosswalk cook st key bank parking only for customers doing current onsite busniess violators will be towed at vehicel owners expense 101 asian fusion dinein takeout delivery free valet parking,39.71780555555556,-104.94741666666667
748,1st-cook,key bank parking only for customers doing current onsite busniess violators will be towed at vehicel owners expense speed limit 30 stop lobby drive thru atm key bank salon lofts we install christmas lights olive finnch center lane only,39.71780555555556,-104.94741666666667
749,1st-cook,101 asian fusion dinein takeout delivery we install christmas lights speed limit 30 salon lofts lobby drive thru atm olive finnch key bank parking only for customers doing current onsite busniess violators will be towed at vehicel owners expense,39.71780555555556,-104.94741666666667
750,20th-blake,blake st 1500 escape room now open escapeworksdenvercom the player cr cr no parking anytime tow away zone denver bikeway to lower downtown,39.75436111111111,-104.99425
751,20th-blake,home plate gate b ballpark museum notice please do not place encumbrances in the public right of way the city will remove all items encumbering the public space in this area national ballpark museum cr cr open painting with a twist bicycle parking only all times,39.75436111111111,-104.99425
752,20th-blake,bicycle parking only all times home plate i25 e express lanes 20th st 2000 public parking denver bikeway to lower downtown 12 flat rate before 4pm no parking anytime tow away zone coors field,39.75436111111111,-104.99425
753,20th-blake,coors field reserved parking 4 hour limit all other times no parking anytime tow away zone i25 e express lanes no parking anytime tow away zone the player voodoo ranger ipa party like its 1985 cr cr,39.75436111111111,-104.99425
754,20th-blake,express lane hov 3 no toll with expresstoll the ride blake st 20th st i25 hov 3 no free parking one way home plate 20th st 2000 20 flate rate after 4pm public parking,39.75436111111111,-104.99425
755,20th-blake,open one way express lane painting with a twist focus parking,39.75436111111111,-104.99425
756,20th-blake,road work ahead express lane hov 3 no toll with expresstoll win a 2000 scholarship colorado mesa university coloradomesaeducoke coca cola chfa coors field focus parking the ride open voodoo ranger ipa party like its 1985,39.75436111111111,-104.99425
757,20th-blake,denver bikeway highlands nbhd 08 central bd 03 union station 04 westword westword blake st 20th st i25 hov 3 blu river for sale reserved parking 4 hour limit all other times gate b ballpark museum i25 e express lanes open,39.75436111111111,-104.99425
758,20th-blake,one way no free parking blu river for sale chfa escape room now open escapeworksdenvercom,39.75436111111111,-104.99425
759,20th-blake,public parking parkwell denver bikeway to lower downtown cr cr westword westword national ballpark museum notice please do not place encumbrances in the public right of way the city will remove all items encumbering the public space in this area p,39.75436111111111,-104.99425
760,20th-blake,national ballpark museum 20th st 2000 no parking anytime tow away zone blake st 1500 pay here payment instructions chfa,39.75436111111111,-104.99425
761,20th-blake,blake st 20th st i25 hov 3 public parking national ballpark museum budweiser one way westword westword home plate gate b ballpark museum escape room now open escapeworksdenvercom,39.75436111111111,-104.99425
762,20th-blake,painting with a twist express lane focus parking denver bikeway to lower downtown national ballpark museum bicycle parking only all times coors field,39.75436111111111,-104.99425
763,20th-blake,20 flate rate after 4pm p the ride open blake st 20th st i25 hov 3,39.75436111111111,-104.99425
764,20th-blake,win a 2000 scholarship colorado mesa university coloradomesaeducoke coca cola public parking home plate blake st 1500 the ride voodoo ranger ipa party like its 1985 reserved parking 4 hour limit all other times,39.75436111111111,-104.99425
765,20th-blake,denver bikeway to lower downtown home plate public parking reserved parking 4 hour limit all other times road work ahead blake st 20th st i25 hov 3 cr cr open,39.75436111111111,-104.99425
766,20th-blake,no free parking the ride home plate win a 2000 scholarship colorado mesa university coloradomesaeducoke coca cola pay here payment instructions reserved parking 4 hour limit all other times public parking,39.75436111111111,-104.99425
767,20th-blake,coors field one way westword westword one way home plate gate b ballpark museum,39.75436111111111,-104.99425
768,20th-blake,painting with a twist the ride 20th st 2000 beta billboard rolling stone usa today home plate reserved parking 4 hour limit all other times bicycle parking only all times one way gate b ballpark museum,39.75436111111111,-104.99425
769,20th-blake,chfa p notice please do not place encumbrances in the public right of way the city will remove all items encumbering the public space in this area denver bikeway to lower downtown 70 colorado beers on tap bicycle parking only all times no parking anytime tow away zone,39.75436111111111,-104.99425
770,20th-blake,open pay here payment instructions p focus parking 20 flate rate after 4pm,39.75436111111111,-104.99425
771,20th-blake,cr cr blu river for sale no parking anytime tow away zone pay here in advance reserved parking 4 hour limit all other times 20 flate rate after 4pm express lane hov 3 no toll with expresstoll westword westword denver bikeway to lower downtown,39.75436111111111,-104.99425
772,20th-blake,70 colorado beers on tap national ballpark museum 20 flate rate after 4pm denver bikeway highlands nbhd 08 central bd 03 union station 04 blake st 20th st i25 hov 3 pay here in advance home plate focus parking,39.75436111111111,-104.99425
773,20th-blake,cr cr blake st 1500 escape room now open escapeworksdenvercom 12 flat rate before 4pm no parking anytime tow away zone,39.75436111111111,-104.99425
774,20th-blake,20th st 2000 no parking anytime tow away zone one way home plate blake st 1500 the ride win a 2000 scholarship colorado mesa university coloradomesaeducoke coca cola blake st 20th st i25 hov 3,39.75436111111111,-104.99425
775,20th-blake,blake st 20th st i25 hov 3 cr cr express lane blake st 1500 gate b ballpark museum blu river for sale,39.75436111111111,-104.99425
776,20th-blake,denver bikeway to lower downtown reserved parking 4 hour limit all other times blake st 1500 home plate painting with a twist win a 2000 scholarship colorado mesa university coloradomesaeducoke coca cola bicycle parking only all times,39.75436111111111,-104.99425
777,20th-blake,blake st 1500 blake st 20th st i25 hov 3 cr cr notice please do not place encumbrances in the public right of way the city will remove all items encumbering the public space in this area voodoo ranger ipa party like its 1985,39.75436111111111,-104.99425
778,20th-blake,gate b ballpark museum no free parking blu river for sale 20th st 2000 1948 blake home plate,39.75436111111111,-104.99425
779,20th-blake,one way win a 2000 scholarship colorado mesa university coloradomesaeducoke coca cola i25 e express lanes 12 flat rate before 4pm blake st 1500 budweiser public parking parkwell,39.75436111111111,-104.99425
780,20th-blake,gate b ballpark museum notice please do not place encumbrances in the public right of way the city will remove all items encumbering the public space in this area no parking anytime tow away zone express lane hov 3 no toll with expresstoll win a 2000 scholarship colorado mesa university coloradomesaeducoke coca cola focus parking denver bikeway to lower downtown the ride,39.75436111111111,-104.99425
781,20th-blake,denver bikeway highlands nbhd 08 central bd 03 union station 04 reserved parking 4 hour limit all other times open gate b ballpark museum notice please do not place encumbrances in the public right of way the city will remove all items encumbering the public space in this area,39.75436111111111,-104.99425
782,20th-blake,home plate coors field the player 70 colorado beers on tap escape room now open escapeworksdenvercom,39.75436111111111,-104.99425
783,20th-blake,escape room now open escapeworksdenvercom cr cr public parking parkwell notice please do not place encumbrances in the public right of way the city will remove all items encumbering the public space in this area blake st 1500,39.75436111111111,-104.99425
784,20th-blake,blake st 1500 no parking anytime tow away zone 70 colorado beers on tap cr cr no free parking,39.75436111111111,-104.99425
785,20th-blake,public parking blu river for sale blake st 1500 the player one way express lane hov 3 no toll with expresstoll home plate escape room now open escapeworksdenvercom road work ahead public parking parkwell,39.75436111111111,-104.99425
786,20th-blake,win a 2000 scholarship colorado mesa university coloradomesaeducoke coca cola p the ride notice please do not place encumbrances in the public right of way the city will remove all items encumbering the public space in this area public parking gate b ballpark museum no parking anytime tow away zone focus parking,39.75436111111111,-104.99425
787,20th-blake,focus parking denver bikeway to lower downtown national ballpark museum gate b ballpark museum voodoo ranger ipa party like its 1985 chfa express lane hov 3 no toll with expresstoll,39.75436111111111,-104.99425
788,20th-blake,road work ahead cr cr one way i25 e express lanes blake st 20th st i25 hov 3 express lane hov 3 no toll with expresstoll the ride,39.75436111111111,-104.99425
789,20th-blake,home plate no free parking voodoo ranger ipa party like its 1985 12 flat rate before 4pm reserved parking 4 hour limit all other times express lane no parking anytime tow away zone public parking,39.75436111111111,-104.99425
790,20th-blake,home plate cr cr westword westword express lane hov 3 no toll with expresstoll reserved parking 4 hour limit all other times blake st 1500 70 colorado beers on tap,39.75436111111111,-104.99425
791,20th-blake,20 flate rate after 4pm blu river for sale one way pay here in advance no parking anytime tow away zone the player,39.75436111111111,-104.99425
792,20th-blake,12 flat rate before 4pm i25 e express lanes reserved parking 4 hour limit all other times bicycle parking only all times no free parking,39.75436111111111,-104.99425
793,20th-blake,no parking anytime tow away zone i25 e express lanes one way express lane cr cr,39.75436111111111,-104.99425
794,20th-blake,one way express lane express lane hov 3 no toll with expresstoll budweiser 12 flat rate before 4pm painting with a twist denver bikeway highlands nbhd 08 central bd 03 union station 04 denver bikeway to lower downtown,39.75436111111111,-104.99425
795,20th-blake,the ride westword westword 20th st 2000 cr cr gate b ballpark museum,39.75436111111111,-104.99425
796,20th-blake,bicycle parking only all times p pay here payment instructions westword westword 70 colorado beers on tap the ride reserved parking 4 hour limit all other times focus parking,39.75436111111111,-104.99425
797,20th-blake,denver bikeway highlands nbhd 08 central bd 03 union station 04 12 flat rate before 4pm no parking anytime tow away zone win a 2000 scholarship colorado mesa university coloradomesaeducoke coca cola one way denver bikeway to lower downtown,39.75436111111111,-104.99425
798,20th-blake,gate b ballpark museum denver bikeway to lower downtown national ballpark museum 12 flat rate before 4pm one way reserved parking 4 hour limit all other times blu river for sale open public parking parkwell,39.75436111111111,-104.99425
799,20th-blake,beta billboard rolling stone usa today notice please do not place encumbrances in the public right of way the city will remove all items encumbering the public space in this area the player bicycle parking only all times national ballpark museum gate b ballpark museum one way home plate,39.75436111111111,-104.99425
800,20th-parkavenue,benedict park place pv solar array 1982 speed limit 20 in memory of denver police officer pasquale c marinare school 1984 uptown healthcare district one way,39.7475,-104.97830555555555
801,20th-parkavenue,benedict park place traffic ahead where flavor gets its wings school thrive,39.7475,-104.97830555555555
802,20th-parkavenue,where flavor gets its wings benedict park place traffic school 50th anniversary childrens museum near near near near ahead uptown healthcare district 1982 thrive,39.7475,-104.97830555555555
803,20th-parkavenue,school near near near near traffic speed limit 20 ahead 1984 colorado strong wingstop,39.7475,-104.97830555555555
804,20th-parkavenue,1982 speed limit 20 pv solar array near near near near one way in memory of denver police officer pasquale c marinare where flavor gets its wings colorado strong benedict park place uptown healthcare district,39.7475,-104.97830555555555
805,20th-parkavenue,1984 where flavor gets its wings school thrive in memory of denver police officer pasquale c marinare traffic uptown healthcare district 50th anniversary childrens museum pv solar array wingstop,39.7475,-104.97830555555555
806,20th-parkavenue,when flashing speed limit 20 thrive 1984 in memory of denver police officer pasquale c marinare benedict park place wingstop,39.7475,-104.97830555555555
807,20th-parkavenue,in memory of denver police officer pasquale c marinare near near near near wingstop colorado strong speed limit 20,39.7475,-104.97830555555555
808,20th-parkavenue,when flashing thrive wingstop school uptown healthcare district ahead traffic,39.7475,-104.97830555555555
809,20th-parkavenue,wingstop pv solar array uptown healthcare district one way 1984 ahead traffic speed limit 20 thrive,39.7475,-104.97830555555555
810,20th-parkavenue,thrive pv solar array benedict park place speed limit 20 uptown healthcare district one way,39.7475,-104.97830555555555
811,20th-parkavenue,thrive benedict park place 50th anniversary childrens museum school in memory of denver police officer pasquale c marinare colorado strong traffic where flavor gets its wings wingstop uptown healthcare district,39.7475,-104.97830555555555
812,20th-parkavenue,traffic benedict park place wingstop pv solar array 50th anniversary childrens museum where flavor gets its wings near near near near speed limit 20 uptown healthcare district one way,39.7475,-104.97830555555555
813,20th-parkavenue,where flavor gets its wings wingstop 50th anniversary childrens museum thrive near near near near uptown healthcare district,39.7475,-104.97830555555555
814,20th-parkavenue,ahead uptown healthcare district near near near near in memory of denver police officer pasquale c marinare benedict park place 50th anniversary childrens museum,39.7475,-104.97830555555555
815,20th-parkavenue,50th anniversary childrens museum colorado strong pv solar array traffic speed limit 20 benedict park place school one way ahead in memory of denver police officer pasquale c marinare,39.7475,-104.97830555555555
816,20th-parkavenue,50th anniversary childrens museum thrive 1984 colorado strong in memory of denver police officer pasquale c marinare when flashing near near near near ahead one way,39.7475,-104.97830555555555
817,20th-parkavenue,1982 traffic ahead thrive benedict park place,39.7475,-104.97830555555555
818,20th-parkavenue,one way traffic uptown healthcare district pv solar array speed limit 20 ahead,39.7475,-104.97830555555555
819,20th-parkavenue,thrive school where flavor gets its wings near near near near benedict park place colorado strong uptown healthcare district when flashing 1984,39.7475,-104.97830555555555
820,20th-parkavenue,uptown healthcare district pv solar array traffic when flashing colorado strong in memory of denver police officer pasquale c marinare,39.7475,-104.97830555555555
821,20th-parkavenue,colorado strong pv solar array ahead when flashing where flavor gets its wings benedict park place,39.7475,-104.97830555555555
822,20th-parkavenue,school in memory of denver police officer pasquale c marinare pv solar array wingstop thrive traffic,39.7475,-104.97830555555555
823,20th-parkavenue,1984 wingstop pv solar array speed limit 20 one way 50th anniversary childrens museum in memory of denver police officer pasquale c marinare benedict park place,39.7475,-104.97830555555555
824,20th-parkavenue,where flavor gets its wings when flashing wingstop benedict park place near near near near traffic school one way colorado strong in memory of denver police officer pasquale c marinare,39.7475,-104.97830555555555
825,20th-parkavenue,near near near near in memory of denver police officer pasquale c marinare school 1984 speed limit 20 pv solar array when flashing thrive,39.7475,-104.97830555555555
826,20th-parkavenue,50th anniversary childrens museum traffic near near near near uptown healthcare district benedict park place thrive when flashing pv solar array,39.7475,-104.97830555555555
827,20th-parkavenue,wingstop in memory of denver police officer pasquale c marinare ahead 1982 pv solar array near near near near when flashing 50th anniversary childrens museum where flavor gets its wings school,39.7475,-104.97830555555555
828,20th-parkavenue,when flashing ahead benedict park place 1982 traffic uptown healthcare district 1984,39.7475,-104.97830555555555
829,20th-parkavenue,in memory of denver police officer pasquale c marinare where flavor gets its wings wingstop uptown healthcare district ahead one way pv solar array 50th anniversary childrens museum,39.7475,-104.97830555555555
830,20th-parkavenue,ahead school 50th anniversary childrens museum pv solar array colorado strong 1984 traffic thrive uptown healthcare district where flavor gets its wings,39.7475,-104.97830555555555
831,20th-parkavenue,pv solar array 1984 traffic 1982 50th anniversary childrens museum thrive,39.7475,-104.97830555555555
832,20th-parkavenue,speed limit 20 50th anniversary childrens museum in memory of denver police officer pasquale c marinare near near near near colorado strong,39.7475,-104.97830555555555
833,20th-parkavenue,wingstop one way 1982 pv solar array uptown healthcare district where flavor gets its wings,39.7475,-104.97830555555555
834,20th-parkavenue,traffic 50th anniversary childrens museum near near near near benedict park place school in memory of denver police officer pasquale c marinare where flavor gets its wings,39.7475,-104.97830555555555
835,20th-parkavenue,traffic 1982 ahead one way 1984,39.7475,-104.97830555555555
836,20th-parkavenue,wingstop ahead 1982 1984 thrive in memory of denver police officer pasquale c marinare school,39.7475,-104.97830555555555
837,20th-parkavenue,traffic school 1984 50th anniversary childrens museum in memory of denver police officer pasquale c marinare,39.7475,-104.97830555555555
838,20th-parkavenue,wingstop uptown healthcare district ahead 1984 1982 traffic pv solar array 50th anniversary childrens museum thrive in memory of denver police officer pasquale c marinare,39.7475,-104.97830555555555
839,20th-parkavenue,uptown healthcare district 1982 wingstop colorado strong traffic,39.7475,-104.97830555555555
840,20th-parkavenue,1982 benedict park place colorado strong traffic when flashing where flavor gets its wings 50th anniversary childrens museum pv solar array in memory of denver police officer pasquale c marinare,39.7475,-104.97830555555555
841,20th-parkavenue,1982 pv solar array benedict park place speed limit 20 1984 traffic,39.7475,-104.97830555555555
842,20th-parkavenue,thrive ahead uptown healthcare district benedict park place one way school near near near near,39.7475,-104.97830555555555
843,20th-parkavenue,one way uptown healthcare district when flashing colorado strong school wingstop 50th anniversary childrens museum where flavor gets its wings speed limit 20,39.7475,-104.97830555555555
844,20th-parkavenue,wingstop near near near near in memory of denver police officer pasquale c marinare pv solar array benedict park place,39.7475,-104.97830555555555
845,20th-parkavenue,when flashing one way speed limit 20 benedict park place thrive pv solar array 1984 near near near near uptown healthcare district traffic,39.7475,-104.97830555555555
846,20th-parkavenue,school pv solar array 1982 in memory of denver police officer pasquale c marinare colorado strong 50th anniversary childrens museum ahead uptown healthcare district,39.7475,-104.97830555555555
847,20th-parkavenue,speed limit 20 school in memory of denver police officer pasquale c marinare colorado strong when flashing traffic pv solar array 1984,39.7475,-104.97830555555555
848,20th-parkavenue,pv solar array school 1982 traffic when flashing thrive speed limit 20 colorado strong 50th anniversary childrens museum 1984,39.7475,-104.97830555555555
849,20th-parkavenue,ahead 1984 1982 where flavor gets its wings benedict park place,39.7475,-104.97830555555555
850,20th-sherman,passenger loading only 7am 6pm sun hol exc posted no trespassing gamma gallery lemonade house united states postal service united states postal service mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency lyft bikes and scooters ram 2500 were hiring,39.74755555555556,-104.98486111111112
851,20th-sherman,lyft bikes and scooters ram 2500 were hiring posted no trespassing two way traffic permit parking denver public schools parking only all others will be towed at owners expense mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency no parking any time tow away zone private parking wyatts towing,39.74755555555556,-104.98486111111112
852,20th-sherman,gamma gallery private property no trespassing violators will be prosecuted grant park commercial parking by permit only 200 e sherman st passenger loading only all times lemonade house lyft bikes and scooters ram 2500 were hiring,39.74755555555556,-104.98486111111112
853,20th-sherman,lau choi pc attorneys at law posted no trespassing no parking any time tow away zone private parking local aid society spaces 5 39 lau cho pc 40 50 pay here pay here lyft bikes and scooters ram 2500 were hiring passenger loading only all times,39.74755555555556,-104.98486111111112
854,20th-sherman,permit parking denver public schools parking only all others will be towed at owners expense huevo7 wf2 p go contactless park pay with the paybyphone app grant park commercial parking by permit only passenger loading only 7am 6pm sun hol exc no parking any time tow away zone private parking wyatts towing lemonade house,39.74755555555556,-104.98486111111112
855,20th-sherman,passenger loading only all times early bird special 11 in berfore 930am expit before 8pm monday friday passenger loading only 7am 6pm sun hol exc huevo7 wf2 23 street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone 200 e sherman st lau choi pc attorneys at law clearance 70 p go contactless park pay with the paybyphone app,39.74755555555556,-104.98486111111112
856,20th-sherman,warning protected by video pizza 314 gamma gallery two way traffic permit parking denver public schools parking only all others will be towed at owners expense,39.74755555555556,-104.98486111111112
857,20th-sherman,lemonade house passenger loading only all times lyft bikes and scooters ram 2500 were hiring d9 20th welton lrt 01 huevo7 wf2 lau choi pc attorneys at law no parking any time tow away zone,39.74755555555556,-104.98486111111112
858,20th-sherman,the aldha child 200 e sherman st d9 20th welton lrt 01 posted no trespassing gamma gallery,39.74755555555556,-104.98486111111112
859,20th-sherman,clearance 70 posted no trespassing street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone the aldha child lau choi pc attorneys at law 200 e sherman st united states postal service united states postal service,39.74755555555556,-104.98486111111112
860,20th-sherman,pizza 314 200 e sherman st united states postal service united states postal service early bird special 11 in berfore 930am expit before 8pm monday friday passenger loading only all times passenger loading only all times,39.74755555555556,-104.98486111111112
861,20th-sherman,private parking wyatts towing warning protected by video no parking any time tow away zone pizza 314 huevo7 wf2 posted no trespassing d9 d9 no parking any time tow away zone 23 two way traffic grant park commercial parking by permit only,39.74755555555556,-104.98486111111112
862,20th-sherman,mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency grant park commercial parking by permit only huevo7 wf2 no parking any time tow away zone two way traffic lemonade house private property no trespassing violators will be prosecuted d9 d9 no parking any time tow away zone,39.74755555555556,-104.98486111111112
863,20th-sherman,p go contactless park pay with the paybyphone app street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone passenger loading only all times gamma gallery the aldha child lau choi pc attorneys at law pizza 314 lyft bikes and scooters ram 2500 were hiring 200 e sherman st,39.74755555555556,-104.98486111111112
864,20th-sherman,200 e sherman st pizza 314 passenger loading only 7am 6pm sun hol exc d9 d9 no parking any time tow away zone lau choi pc attorneys at law clearance 70 d9 20th welton lrt 01 23 mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency 20th ave 2000 n,39.74755555555556,-104.98486111111112
865,20th-sherman,posted no trespassing lau choi pc attorneys at law permit parking denver public schools parking only all others will be towed at owners expense 23 no parking any time tow away zone private parking wyatts towing d9 20th welton lrt 01 passenger loading only all times 20th ave 2000 n,39.74755555555556,-104.98486111111112
866,20th-sherman,early bird special 11 in berfore 930am expit before 8pm monday friday pizza 314 gamma gallery p go contactless park pay with the paybyphone app d9 20th welton lrt 01 no parking any time tow away zone private parking wyatts towing grant park commercial parking by permit only clearance 70 two way traffic,39.74755555555556,-104.98486111111112
867,20th-sherman,private parking wyatts towing private parking local aid society spaces 5 39 lau cho pc 40 50 united states postal service united states postal service mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency passenger loading only 7am 6pm sun hol exc no parking any time tow away zone passenger loading only all times,39.74755555555556,-104.98486111111112
868,20th-sherman,the aldha child 20th ave 2000 n clearance 70 d9 20th welton lrt 01 d9 d9 no parking any time tow away zone lau choi pc attorneys at law street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone,39.74755555555556,-104.98486111111112
869,20th-sherman,no parking any time tow away zone passenger loading only all times street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone private parking wyatts towing mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency no parking any time tow away zone,39.74755555555556,-104.98486111111112
870,20th-sherman,private parking local aid society spaces 5 39 lau cho pc 40 50 pizza 314 private parking wyatts towing the aldha child d9 d9 no parking any time tow away zone 200 e sherman st,39.74755555555556,-104.98486111111112
871,20th-sherman,warning protected by video passenger loading only all times street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone lemonade house 200 e sherman st passenger loading only all times grant park condominium private property,39.74755555555556,-104.98486111111112
872,20th-sherman,united states postal service united states postal service d9 20th welton lrt 01 private parking wyatts towing d9 d9 no parking any time tow away zone grant park commercial parking by permit only pizza 314,39.74755555555556,-104.98486111111112
873,20th-sherman,d9 d9 no parking any time tow away zone united states postal service united states postal service grant park condominium private property no parking any time tow away zone no parking any time tow away zone,39.74755555555556,-104.98486111111112
874,20th-sherman,huevo7 wf2 grant park commercial parking by permit only private parking wyatts towing no parking any time tow away zone p go contactless park pay with the paybyphone app gamma gallery,39.74755555555556,-104.98486111111112
875,20th-sherman,passenger loading only all times 20th ave 2000 n lemonade house grant park commercial parking by permit only private parking wyatts towing gamma gallery d9 20th welton lrt 01 no parking any time tow away zone private parking local aid society spaces 5 39 lau cho pc 40 50,39.74755555555556,-104.98486111111112
876,20th-sherman,street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone private parking wyatts towing huevo7 wf2 stop no parking any time tow away zone mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency,39.74755555555556,-104.98486111111112
877,20th-sherman,no parking any time tow away zone warning protected by video permit parking denver public schools parking only all others will be towed at owners expense mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency 200 e sherman st united states postal service united states postal service pizza 314 gamma gallery lyft bikes and scooters ram 2500 were hiring two way traffic,39.74755555555556,-104.98486111111112
878,20th-sherman,grant park condominium private property pizza 314 stop posted no trespassing passenger loading only 7am 6pm sun hol exc private parking wyatts towing no parking any time tow away zone 200 e sherman st warning protected by video,39.74755555555556,-104.98486111111112
879,20th-sherman,united states postal service united states postal service street sweeping p this side 1st tuesday apr thru nov 8am 12noon tow away zone grant park commercial parking by permit only two way traffic early bird special 11 in berfore 930am expit before 8pm monday friday,39.74755555555556,-104.98486111111112
880,20th-sherman,d9 20th welton lrt 01 private parking local aid society spaces 5 39 lau cho pc 40 50 20th ave 2000 n grant park commercial parking by permit only p go contactless park pay with the paybyphone app,39.74755555555556,-104.98486111111112
881,20th-sherman,early bird special 11 in berfore 930am expit before 8pm monday friday d9 20th welton lrt 01 posted no trespassing 200 e sherman st private property no trespassing violators will be prosecuted grant park condominium private property lyft bikes and scooters ram 2500 were hiring stop passenger loading only all times huevo7 wf2,39.74755555555556,-104.98486111111112
882,20th-sherman,mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency 20th ave 2000 n the aldha child passenger loading only all times posted no trespassing private parking local aid society spaces 5 39 lau cho pc 40 50 200 e sherman st private parking wyatts towing 23,39.74755555555556,-104.98486111111112
883,20th-sherman,united states postal service united states postal service private property no trespassing violators will be prosecuted the aldha child lyft bikes and scooters ram 2500 were hiring warning protected by video 200 e sherman st,39.74755555555556,-104.98486111111112
884,20th-sherman,grant park condominium private property 20th ave 2000 n the aldha child passenger loading only 7am 6pm sun hol exc early bird special 11 in berfore 930am expit before 8pm monday friday no parking any time tow away zone private property no trespassing violators will be prosecuted no parking any time tow away zone,39.74755555555556,-104.98486111111112
885,20th-sherman,lyft bikes and scooters ram 2500 were hiring mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency d9 20th welton lrt 01 private parking local aid society spaces 5 39 lau cho pc 40 50 passenger loading only all times grant park commercial parking by permit only stop passenger loading only all times the aldha child private parking wyatts towing,39.74755555555556,-104.98486111111112
886,20th-sherman,no parking any time tow away zone gamma gallery d9 d9 no parking any time tow away zone posted no trespassing private property no trespassing violators will be prosecuted passenger loading only all times pizza 314 grant park commercial parking by permit only,39.74755555555556,-104.98486111111112
887,20th-sherman,private property no trespassing violators will be prosecuted private parking wyatts towing 20th ave 2000 n permit parking denver public schools parking only all others will be towed at owners expense 200 e sherman st early bird special 11 in berfore 930am expit before 8pm monday friday,39.74755555555556,-104.98486111111112
888,20th-sherman,passenger loading only all times passenger loading only 7am 6pm sun hol exc private parking wyatts towing passenger loading only all times street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone two way traffic,39.74755555555556,-104.98486111111112
889,20th-sherman,grant park commercial parking by permit only lau choi pc attorneys at law 23 no parking any time tow away zone mobile crime scene unit sheriff adams county mobile crime scene unit sheriff adams county 911 911 emergency d9 20th welton lrt 01 permit parking denver public schools parking only all others will be towed at owners expense private parking local aid society spaces 5 39 lau cho pc 40 50 clearance 70,39.74755555555556,-104.98486111111112
890,20th-sherman,no parking any time tow away zone 20th ave 2000 n d9 20th welton lrt 01 clearance 70 two way traffic,39.74755555555556,-104.98486111111112
891,20th-sherman,200 e sherman st two way traffic d9 d9 no parking any time tow away zone passenger loading only 7am 6pm sun hol exc private parking local aid society spaces 5 39 lau cho pc 40 50 passenger loading only all times permit parking denver public schools parking only all others will be towed at owners expense grant park commercial parking by permit only private property no trespassing violators will be prosecuted,39.74755555555556,-104.98486111111112
892,20th-sherman,stop private parking wyatts towing no parking any time tow away zone huevo7 wf2 20th ave 2000 n passenger loading only all times 23 private parking local aid society spaces 5 39 lau cho pc 40 50,39.74755555555556,-104.98486111111112
893,20th-sherman,two way traffic grant park condominium private property lau choi pc attorneys at law d9 d9 no parking any time tow away zone pay here pay here no parking any time tow away zone passenger loading only all times posted no trespassing 200 e sherman st,39.74755555555556,-104.98486111111112
894,20th-sherman,no parking any time tow away zone private property no trespassing violators will be prosecuted passenger loading only all times grant park condominium private property huevo7 wf2 passenger loading only all times two way traffic permit parking denver public schools parking only all others will be towed at owners expense,39.74755555555556,-104.98486111111112
895,20th-sherman,passenger loading only 7am 6pm sun hol exc p go contactless park pay with the paybyphone app early bird special 11 in berfore 930am expit before 8pm monday friday warning protected by video private parking wyatts towing 200 e sherman st permit parking denver public schools parking only all others will be towed at owners expense no parking any time tow away zone,39.74755555555556,-104.98486111111112
896,20th-sherman,private parking local aid society spaces 5 39 lau cho pc 40 50 united states postal service united states postal service gamma gallery street sweeping p this side 1st wednesday apr thru nov 8am 12noon tow away zone pay here pay here,39.74755555555556,-104.98486111111112
