,intersection,text_on_sign_exact,code_type,notes,Unnamed: 3,latitude,longitude,zip,city
494,ellsworth-steele,keller williams integrity real estate,,,,39.71627777777778,-104.94988888888889,,denver
495,ellsworth-steele,cbre leasing available,,,,39.71627777777778,-104.94988888888889,,denver
496,ellsworth-steele,rivian,,,,39.71627777777778,-104.94988888888889,,denver
497,ellsworth-steele,jaguar,,,,39.71627777777778,-104.94988888888889,,denver
498,ellsworth-steele,x1,,,,39.71627777777778,-104.94988888888889,,denver
499,ellsworth-steele,speed limit 30,,,,39.71627777777778,-104.94988888888889,,denver
500,ellsworth-steele,reserved tenant parking only visitor parking is located behind the building clearance 610,,,,39.71627777777778,-104.94988888888889,,denver
501,ellsworth-steele,bmo banking center,,,,39.71627777777778,-104.94988888888889,,denver
502,ellsworth-steele,kavod senior life,,,,39.71627777777778,-104.94988888888889,,denver
503,ellsworth-steele,kavod senior life,,,,39.71627777777778,-104.94988888888889,,denver
504,ellsworth-steele,right lane must turn right,,,,39.71627777777778,-104.94988888888889,,denver
505,ellsworth-steele,no stopping any time tow away zone,,,,39.71627777777778,-104.94988888888889,,denver
506,1st-cook,midfirst bank,storefront_main,,,39.71780555555556,-104.94741666666667,,denver
507,1st-cook,key bank,storefront_main,,,39.71780555555556,-104.94741666666667,,denver
508,1st-cook,1st ave,street_sign,,,39.71780555555556,-104.94741666666667,,denver
509,1st-cook,cook st,street_sign,,,39.71780555555556,-104.94741666666667,,denver
510,1st-cook,olive finnch,storefront_main,,,39.71780555555556,-104.94741666666667,,denver
511,1st-cook,a vet for the people of denver,advertisement,,,39.71780555555556,-104.94741666666667,,denver
512,1st-cook,stop,street_sign,,,39.71780555555556,-104.94741666666667,,denver
513,1st-cook,yield here to cross state law within crosswalk,street_sign,,,39.71780555555556,-104.94741666666667,,denver
514,1st-cook,free valet parking,street_sign,,,39.71780555555556,-104.94741666666667,,denver
515,1st-cook,lobby drive thru atm,other,,,39.71780555555556,-104.94741666666667,,denver
516,1st-cook,we install christmas lights,advertisement,,,39.71780555555556,-104.94741666666667,,denver
517,1st-cook,christmas lights instillation,advertisement,,,39.71780555555556,-104.94741666666667,,denver
518,1st-cook,for lease office space blake holcomb brian huff cbre,advertisement,,,39.71780555555556,-104.94741666666667,,denver
519,1st-cook,no parking anytime fire lane tow away zone,street_sign,,,39.71780555555556,-104.94741666666667,,denver
520,1st-cook,kohler,storefront_main,,,39.71780555555556,-104.94741666666667,,denver
521,1st-cook,speed limit 30,street_sign,,,39.71780555555556,-104.94741666666667,,denver
522,1st-cook,center lane only,street_sign,,,39.71780555555556,-104.94741666666667,,denver
523,1st-cook,salon lofts,storefront_main,,,39.71780555555556,-104.94741666666667,,denver
524,1st-cook,key bank parking only for customers doing current onsite busniess violators will be towed at vehicel owners expense,street_sign,,,39.71780555555556,-104.94741666666667,,denver
525,1st-cook,101 asian fusion dinein takeout delivery,storefront_accessory,,,39.71780555555556,-104.94741666666667,,denver
526,2nd-cook,cook st,,,,39.71941666666667,-104.94741666666667,,denver
527,2nd-cook,2nd ave,,,,39.71941666666667,-104.94741666666667,,denver
528,2nd-cook,stop,,,,39.71941666666667,-104.94741666666667,,denver
529,2nd-cook,street sweeping p this side 1st tuesday apr thru nov 8am5pm tow away zone,,,,39.71941666666667,-104.94741666666667,,denver
530,2nd-cook,no parking any time tow away zone,,,,39.71941666666667,-104.94741666666667,,denver
531,2nd-cook,adt,,,,39.71941666666667,-104.94741666666667,,denver
532,2nd-cook,adt,,,,39.71941666666667,-104.94741666666667,,denver
533,2nd-cook,2hr parking 8am7pm sun hol excl,,,,39.71941666666667,-104.94741666666667,,denver
534,2nd-cook,street sweeping p this side 1st tuesday apr thru nov 8am5pm tow away zone,,,,39.71941666666667,-104.94741666666667,,denver
535,2nd-cook,street sweeping p this side 1st wednesday apr thru nov 8am5pm tow away zone,,,,39.71941666666667,-104.94741666666667,,denver
536,2nd-cook,no parking 8am7pm except cc residential permit tow away zone,,,,39.71941666666667,-104.94741666666667,,denver
537,2nd-cook,a1,,,,39.71941666666667,-104.94741666666667,,denver
538,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
539,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
540,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
541,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
542,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
543,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
544,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
545,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
546,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
547,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
548,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
549,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
550,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
551,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
552,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
553,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
554,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
555,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
556,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
557,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
558,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
559,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
560,2nd-cook,millcreek people places relationships millcreekplacescom,advertisement,,,39.71941666666667,-104.94741666666667,,denver
561,2nd-cook,mobile mini,other,,,39.71941666666667,-104.94741666666667,,denver
562,2nd-cook,street sweeping p this side 1st wednesday apr thru nov 8am5pm tow away zone,street_sign,,,39.71941666666667,-104.94741666666667,,denver
563,2nd-cook,2hr parking 8am 7pm sun hol excl,street_sign,,,39.71941666666667,-104.94741666666667,,denver
564,2nd-cook,danger no smoking,street_sign,,,39.71941666666667,-104.94741666666667,,denver
565,2nd-cook,danger no smoking,street_sign,,,39.71941666666667,-104.94741666666667,,denver
566,2nd-cook,christmas lights instillation,street_sign,,,39.71941666666667,-104.94741666666667,,denver
567,2nd-cook,we install christmas lights,street_sign,,,39.71941666666667,-104.94741666666667,,denver
568,2nd-cook,p this side 1st friday apr thru nov 8am5pm tow away zone,street_sign,,,39.71941666666667,-104.94741666666667,,denver
569,2nd-cook,no parking any time tow away zone,,,,39.71941666666667,-104.94741666666667,,denver
570,2nd-cook,2hr parking 8am 7pm sun hol excl,,,,39.71941666666667,-104.94741666666667,,denver
571,2nd-cook,2hr parking 8am 7pm sun hol excl,,,,39.71941666666667,-104.94741666666667,,denver
572,2nd-cook,no parking any time tow away zone,,,,39.71941666666667,-104.94741666666667,,denver
573,3rd-josephine,d denver josephine st,,,,39.721000000000004,-104.95827777777778,,denver
574,3rd-josephine,one way,,,,39.721000000000004,-104.95827777777778,,denver
575,3rd-josephine,one way,,,,39.721000000000004,-104.95827777777778,,denver
576,3rd-josephine,d denver 3rd ave,,,,39.721000000000004,-104.95827777777778,,denver
577,3rd-josephine,one way,,,,39.721000000000004,-104.95827777777778,,denver
578,3rd-josephine,little ollies,storefront_main,,,39.721000000000004,-104.95827777777778,,denver
579,3rd-josephine,josephine josephine st,,,,39.721000000000004,-104.95827777777778,,denver
580,3rd-josephine,winter wonderland shops lights bites,,,,39.721000000000004,-104.95827777777778,,denver
581,3rd-josephine,cherry creek north life is sweet,,,,39.721000000000004,-104.95827777777778,,denver
582,3rd-josephine,third ave third ave,,,,39.721000000000004,-104.95827777777778,,denver
583,3rd-josephine,winter wonderland cherry creek north life is sweet,advertisement,,,39.721000000000004,-104.95827777777778,,denver
584,3rd-josephine,salon utopia skincare nails hair,,,,39.721000000000004,-104.95827777777778,,denver
585,3rd-josephine,le hermitage,,,,39.721000000000004,-104.95827777777778,,denver
586,3rd-josephine,kouture,,,,39.721000000000004,-104.95827777777778,,denver
587,3rd-josephine,third ave plaza epiq the style studio ballroom and beyond belly bliss salon kouture yy syrup cafe,,,,39.721000000000004,-104.95827777777778,,denver
588,3rd-josephine,kouture consignment new,,,,39.721000000000004,-104.95827777777778,,denver
589,3rd-josephine,kouture consignment new,,,,39.721000000000004,-104.95827777777778,,denver
590,3rd-josephine,chanel,,,,39.721000000000004,-104.95827777777778,,denver
591,3rd-josephine,gucci,,,,39.721000000000004,-104.95827777777778,,denver
592,3rd-josephine,hermes,,,,39.721000000000004,-104.95827777777778,,denver
593,3rd-josephine,cioccolatier,,,,39.721000000000004,-104.95827777777778,,denver
594,3rd-josephine,cioccolatier,,,,39.721000000000004,-104.95827777777778,,denver
595,3rd-josephine,rys the best workout in the world,,,,39.721000000000004,-104.95827777777778,,denver
596,3rd-josephine,shake shack,,,,39.721000000000004,-104.95827777777778,,denver
597,3rd-josephine,shake shack,,,,39.721000000000004,-104.95827777777778,,denver
598,3rd-josephine,burgers fries shakes hot dogs frozen custard,,,,39.721000000000004,-104.95827777777778,,denver
599,3rd-josephine,le hermitage academy of the arts,,,,39.721000000000004,-104.95827777777778,,denver
600,3rd-josephine,little ollies,,,,39.721000000000004,-104.95827777777778,,denver
601,3rd-josephine,sushi,,,,39.721000000000004,-104.95827777777778,,denver
602,3rd-josephine,street sweeping thursday 2am 6am tow away zone,,,,39.721000000000004,-104.95827777777778,,denver
603,3rd-josephine,paradise cleaners paradise cleaners paradise cleaners,,,,39.721000000000004,-104.95827777777778,,denver
604,3rd-josephine,sunflower bank,,,,39.721000000000004,-104.95827777777778,,denver
605,3rd-josephine,spencer technologies spencer tech,,,,39.721000000000004,-104.95827777777778,,denver
606,3rd-josephine,spencer technologies spencer tech,,,,39.721000000000004,-104.95827777777778,,denver
607,3rd-josephine,rockslide demo sawcutting llc electric and gas slab slawcutting wall sawing selective demoliton,,,,39.721000000000004,-104.95827777777778,,denver
608,3rd-josephine,3hr parking 8am 7pm sun hol excl,,,,39.721000000000004,-104.95827777777778,,denver
609,3rd-josephine,no parking any time,,,,39.721000000000004,-104.95827777777778,,denver
610,3rd-josephine,street sweeping no parking thursday 2am 6am tow away zone,,,,39.721000000000004,-104.95827777777778,,denver
611,3rd-josephine,syrup syrup,,,,39.721000000000004,-104.95827777777778,,denver
612,3rd-josephine,available exclusive retailoffice,,,,39.721000000000004,-104.95827777777778,,denver
613,3rd-josephine,school zone fines double,,,,39.721000000000004,-104.95827777777778,,denver
614,3rd-josephine,fdc,,,,39.721000000000004,-104.95827777777778,,denver
615,3rd-josephine,ahead,,,,39.721000000000004,-104.95827777777778,,denver
616,3rd-josephine,school zone fines double,,,,39.721000000000004,-104.95827777777778,,denver
617,3rd-josephine,no parking any time,,,,39.721000000000004,-104.95827777777778,,denver
618,3rd-josephine,public parking,,,,39.721000000000004,-104.95827777777778,,denver
619,3rd-josephine,exit only,,,,39.721000000000004,-104.95827777777778,,denver
620,3rd-josephine,enter,,,,39.721000000000004,-104.95827777777778,,denver
621,3rd-josephine,no parking any time tow away zone,,,,39.721000000000004,-104.95827777777778,,denver
622,3rd-josephine,the ambrosian pantry fine foods gifts,,,,39.721000000000004,-104.95827777777778,,denver
623,3rd-josephine,the ambrosian pantry fine foods gifts,,,,39.721000000000004,-104.95827777777778,,denver
624,3rd-josephine,open,,,,39.721000000000004,-104.95827777777778,,denver
625,3rd-josephine,moxy,,,,39.721000000000004,-104.95827777777778,,denver
626,3rd-josephine,parking rates overnight valet 40 daily valet 02 hours 15 24 hours 25 46 hours 35 6 hours 40,,,,39.721000000000004,-104.95827777777778,,denver
627,3rd-josephine,moxy valet,,,,39.721000000000004,-104.95827777777778,,denver
628,3rd-josephine,public parking,,,,39.721000000000004,-104.95827777777778,,denver
629,3rd-josephine,park here,,,,39.721000000000004,-104.95827777777778,,denver
630,3rd-josephine,ibex,,,,39.721000000000004,-104.95827777777778,,denver
631,3rd-josephine,ameriprise financia,,,,39.721000000000004,-104.95827777777778,,denver
632,11th-santafe,armstrong dance center,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
633,11th-santafe,711 gas is 329,storefront_accessory,,,39.733666666666664,-104.99869444444444,80204.0,denver
634,11th-santafe,brick building nita,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
635,11th-santafe,tacos selene,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
636,11th-santafe,hyder construction,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
637,11th-santafe,quin,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
638,11th-santafe,sante fe theater,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
639,11th-santafe,denver voice,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
640,11th-santafe,denver works,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
641,11th-santafe,timeos bar,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
642,11th-santafe,aztlan,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
643,11th-santafe,swifts breakfeast,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
644,11th-santafe,nicks studio,storefront_main,,,39.733666666666664,-104.99869444444444,80204.0,denver
645,9th-santafe,street hate tattoo,storefront_main,,,39.73052777777778,-104.99863888888889,80204.0,denver
646,9th-santafe,museo de la americas,storefront_main,,,39.73052777777778,-104.99863888888889,80204.0,denver
647,9th-santafe,apex real estate,storefront_main,,,39.73052777777778,-104.99863888888889,80204.0,denver
648,9th-santafe,vfw post 1,storefront_main,,,39.73052777777778,-104.99863888888889,80204.0,denver
649,9th-santafe,for lease,advertisement,,,39.73052777777778,-104.99863888888889,80204.0,denver
650,9th-santafe,car wash,advertisement,,,39.73052777777778,-104.99863888888889,80204.0,denver
651,9th-santafe,long live,grafitti,,,39.73052777777778,-104.99863888888889,80204.0,denver
652,9th-santafe,andrea interiors,storefront_main,,,39.73052777777778,-104.99863888888889,80204.0,denver
653,9th-santafe,threyda,storefront_main,,,39.73052777777778,-104.99863888888889,80204.0,denver
654,9th-santafe,elavated metaphysical,storefront_main,,,39.73052777777778,-104.99863888888889,80204.0,denver
655,8th-santafe,studio,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
656,8th-santafe,strawberry mountain,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
657,8th-santafe,atax,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
658,8th-santafe,sushi,storefront_accessory,,,39.728944444444444,-104.99858333333333,80204.0,denver
659,8th-santafe,rocky,storefront_accessory,,,39.728944444444444,-104.99858333333333,80204.0,denver
660,6th-santafe,the pza pizzeria,storefront_main,,,39.72577777777778,-104.99858333333333,80204.0,denver
661,6th-santafe,pizza,storefront_accessory,,,39.72577777777778,-104.99858333333333,80204.0,denver
662,6th-santafe,closed,storefront_accessory,,,39.72577777777778,-104.99858333333333,80204.0,denver
663,6th-santafe,colorado historic district,storefront_accessory,,,39.72577777777778,-104.99858333333333,80204.0,denver
664,6th-santafe,tattoo expo and fest,,,,39.72577777777778,-104.99858333333333,80204.0,denver
665,6th-santafe,national western complex live tattooing all weekend tattoo competition,advertisement,,,39.72577777777778,-104.99858333333333,80204.0,denver
666,8th-santafe,my hair trip,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
667,8th-santafe,pop gallery,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
668,8th-santafe,boho rugs,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
669,8th-santafe,garage vintage,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
670,7th-santafe,tribe tattoo,storefront_main,,,39.727333333333334,-104.99866666666667,80204.0,denver
671,7th-santafe,denver public library,storefront_accessory,,,39.727333333333334,-104.99866666666667,80204.0,denver
672,7th-santafe,thunderbird man branch library,storefront_accessory,,,39.727333333333334,-104.99866666666667,80204.0,denver
673,8th-santafe,green drink,storefront_accessory,,,39.728944444444444,-104.99858333333333,80204.0,denver
674,8th-santafe,24 hour public parking,street_sign,,,39.728944444444444,-104.99858333333333,80204.0,denver
675,8th-santafe,the zone,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
676,7th-santafe,masajes sobador,advertisement,,,39.727333333333334,-104.99866666666667,80204.0,denver
677,7th-santafe,pay here,advertisement,,,39.727333333333334,-104.99866666666667,80204.0,denver
678,7th-santafe,beware of snow and ice,advertisement,,,39.727333333333334,-104.99866666666667,80204.0,denver
679,7th-santafe,passing through these premises is prohibited,instructions,,,39.727333333333334,-104.99866666666667,80204.0,denver
680,7th-santafe,one way,street_sign,,,39.727333333333334,-104.99866666666667,80204.0,denver
681,7th-santafe,one way,street_sign,,,39.727333333333334,-104.99866666666667,80204.0,denver
682,7th-santafe,el taco del mexico,advertisement,,,39.727333333333334,-104.99866666666667,80204.0,denver
683,7th-santafe,adopt a stop,advertisement,,,39.727333333333334,-104.99866666666667,80204.0,denver
684,7th-santafe,mystop,street_sign,,,39.727333333333334,-104.99866666666667,80204.0,denver
685,7th-santafe,el taco de mexico authentic mexican food specials,storefront_main,,,39.727333333333334,-104.99866666666667,80204.0,denver
686,7th-santafe,el taco de mexico,storefront_main,,,39.727333333333334,-104.99866666666667,80204.0,denver
687,7th-santafe,denver art society,storefront_main,,,39.727333333333334,-104.99866666666667,80204.0,denver
688,7th-santafe,art district on santa fe,street_sign,,,39.727333333333334,-104.99866666666667,80204.0,denver
689,8th-santafe,green lady gardens,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
690,8th-santafe,art district antiques,storefront_accessory,,,39.728944444444444,-104.99858333333333,80204.0,denver
691,8th-santafe,rocky yama sushi,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
692,8th-santafe,wong strauch architects,storefront_accessory,,,39.728944444444444,-104.99858333333333,80204.0,denver
693,8th-santafe,grease monkey,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
694,8th-santafe,frank azar,street_sign,,,39.728944444444444,-104.99858333333333,80204.0,denver
695,8th-santafe,freakys,storefront_main,,,39.728944444444444,-104.99858333333333,80204.0,denver
696,8th-santafe,art district,street_sign,,,39.728944444444444,-104.99858333333333,80204.0,denver
697,11th-kalamath,anthem church,storefront_main,,,39.73372222222223,-105.00016666666667,80204.0,denver
698,11th-kalamath,required properties,storefront_main,,,39.73372222222223,-105.00016666666667,80204.0,denver
699,11th-kalamath,schielter and rezmotivs,storefront_main,,,39.73372222222223,-105.00016666666667,80204.0,denver
700,11th-kalamath,perfect spa,storefront_accessory,,,39.73372222222223,-105.00016666666667,80204.0,denver
701,11th-kalamath,midas,storefront_main,,,39.73372222222223,-105.00016666666667,80204.0,denver
702,11th-kalamath,starquest,storefront_main,,,39.73372222222223,-105.00016666666667,80204.0,denver
703,11th-kalamath,battery,street_sign,,,39.73372222222223,-105.00016666666667,80204.0,denver
704,parker-lincoln,lincoln ave,street_sign,,,39.53711111111111,-104.76805555555555,80134.0,parker
705,parker-lincoln,parker rd,street_sign,,,39.53711111111111,-104.76805555555555,80134.0,parker
706,parker-lincoln,dunkin donuts,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
707,parker-lincoln,walgreens,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
708,parker-lincoln,att,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
709,parker-lincoln,murdochs,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
710,parker-lincoln,skyzone,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
711,parker-lincoln,tokyo joes,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
712,parker-lincoln,wingstop,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
713,parker-lincoln,ritas ice cream,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
714,parker-lincoln,tsg auto,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
715,parker-lincoln,mykids dentist,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
716,parker-lincoln,yeild,street_sign,,,39.53711111111111,-104.76805555555555,80134.0,parker
717,parker-lincoln,triple aaa,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
718,parker-lincoln,pharmacy,advertisement,,,39.53711111111111,-104.76805555555555,80134.0,parker
719,parker-lincoln,24hr,advertisement,,,39.53711111111111,-104.76805555555555,80134.0,parker
720,parker-lincoln,inspire animal hospital,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
721,parker-lincoln,napa,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
722,parker-lincoln,lady janes,storefront_main,,,39.53711111111111,-104.76805555555555,80134.0,parker
723,parker-lincoln,uhaul,car_signs,,,39.53711111111111,-104.76805555555555,80134.0,parker
724,parker-mainstreet,worthy ranch stables,advertisement,,,39.51886111111111,-104.76508333333334,80138.0,parker
725,parker-mainstreet,private drive,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
726,parker-mainstreet,no trespassing,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
727,parker-mainstreet,for rent mobile home,advertisement,,,39.51886111111111,-104.76508333333334,80138.0,parker
728,parker-mainstreet,road work ahead,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
729,parker-mainstreet,trevey commerical,advertisement,,,39.51886111111111,-104.76508333333334,80138.0,parker
730,parker-mainstreet,right lane must turn right,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
731,parker-mainstreet,grace lutherin missouri synod,storefront_main,,,39.51886111111111,-104.76508333333334,80138.0,parker
732,parker-mainstreet,lennar newlin crossing,advertisement,,,39.51886111111111,-104.76508333333334,80138.0,parker
733,parker-mainstreet,stop,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
734,parker-mainstreet,yeild,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
735,parker-mainstreet,douglas county schools stadium,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
736,parker-mainstreet,chambers,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
737,parker-mainstreet,tree city usa,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
738,parker-mainstreet,welcome to parker,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
739,parker-mainstreet,newlin gulch,street_sign,,,39.51886111111111,-104.76508333333334,80138.0,parker
740,cottonwood-parker,tmobile,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
741,cottonwood-parker,driver license,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
742,cottonwood-parker,essential pet,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
743,cottonwood-parker,snarfs,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
744,cottonwood-parker,king soopers,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
745,cottonwood-parker,parker road,street_sign,,,39.55866666666667,-104.78,80134.0,parker
746,cottonwood-parker,cottonwood,street_sign,,,39.55866666666667,-104.78,80134.0,parker
747,cottonwood-parker,xfinity,advertisement,,,39.55866666666667,-104.78,80134.0,parker
748,cottonwood-parker,trader joes,advertisement,,,39.55866666666667,-104.78,80134.0,parker
749,cottonwood-parker,crown point,street_sign,,,39.55866666666667,-104.78,80134.0,parker
750,cottonwood-parker,whole foods,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
751,cottonwood-parker,att,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
752,cottonwood-parker,raising canes,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
753,cottonwood-parker,sportsmans,advertisement,,,39.55866666666667,-104.78,80134.0,parker
754,cottonwood-parker,mattress firm,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
755,cottonwood-parker,insurance,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
756,cottonwood-parker,sarms,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
757,cottonwood-parker,stride,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
758,cottonwood-parker,edible arrangements,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
759,cottonwood-parker,pharamacy,storefront_main,,,39.55866666666667,-104.78,80134.0,parker
760,cottonwood-parker,wells fargo,advertisement,,,39.55866666666667,-104.78,80134.0,parker
761,victorian-mainstreet,park sixty four,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
762,victorian-mainstreet,no parking any time,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
763,victorian-mainstreet,2 hour parking,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
764,victorian-mainstreet,private property no public parking allowed,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
765,victorian-mainstreet,do not enter,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
766,victorian-mainstreet,psrker montessori now enrolling,advertisement,,,39.51811111111111,-104.7598888888889,80138.0,parker
767,victorian-mainstreet,parker station,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
768,victorian-mainstreet,obrien lot,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
769,victorian-mainstreet,notice,advertisement,,,39.51811111111111,-104.7598888888889,80138.0,parker
770,victorian-mainstreet,kilwins,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
771,victorian-mainstreet,art framing,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
772,victorian-mainstreet,black haus tavern,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
773,victorian-mainstreet,mainstreet,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
774,victorian-mainstreet,victorian,street_sign,,,39.51811111111111,-104.7598888888889,80138.0,parker
775,victorian-mainstreet,tailgate,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
776,victorian-mainstreet,parker garage,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
777,victorian-mainstreet,h20brien pool,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
778,victorian-mainstreet,bud light,car_signs,,,39.51811111111111,-104.7598888888889,80138.0,parker
779,victorian-mainstreet,parker central,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
780,victorian-mainstreet,storie insurance agency,storefront_accessory,,,39.51811111111111,-104.7598888888889,80138.0,parker
781,victorian-mainstreet,all eyes on u,storefront_main,,,39.51811111111111,-104.7598888888889,80138.0,parker
782,parker-hess,do not enter,street_sign,,,39.49308333333333,-104.76030555555556,80134.0,parker
783,parker-hess,nails bar,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
784,parker-hess,fuzzys taco shop,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
785,parker-hess,jersey mikes,storefront_main,,,39.49308333333333,-104.76030555555556,80134.0,parker
